ID,decision,interview_inform_ratio,interview_assert_ratio,interview_tell_ratio,interview_remark_ratio,interview_think_ratio,interview_guess_ratio,interview_blame_ratio,interview_praise_ratio,interview_appreciation_ratio,interview_recommend_ratio,interview_suggest_ratio,interview_hope_ratio,interview_anger_calmdown_ratio,interview_astonishment_ratio,interview_love_fascinate_ratio,interview_hate_disappoint_ratio,interview_fear_ratio,interview_offense_ratio,interview_sadness_joy_ratio,interview_bore_entertain_ratio,interview_attitudinal_positive_ratio,interview_attitudinal_neutral_ratio,interview_attitudinal_negative_ratio
tiffla355,reject,0.0,0.0,0.0,0.0,0.0010090817356205853,0.0,0.0,0.0,0.0030272452068617556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007063572149344097,0.004036326942482341,0.0
jeffhe377,reject,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111731843575419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0223463687150838,0.0,0.0
lisaho706,reject,0.0,0.0,0.001037344398340249,0.0,0.004149377593360996,0.0,0.0,0.0,0.0031120331950207467,0.0,0.0,0.002074688796680498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008298755186721992,0.0031120331950207467,0.0
michby273,reject,0.001392757660167131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002785515320334262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001392757660167131,0.0,0.006963788300835654,0.004178272980501393,0.0
daviwe879,reject,0.0,0.0,0.0013157894736842105,0.0,0.0013157894736842105,0.0,0.0,0.0,0.002631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007894736842105263,0.002631578947368421,0.0
barbjo504,reject,0.0,0.0,0.0,0.0,0.0022222222222222222,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,0.0022222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012222222222222223,0.0022222222222222222,0.0011111111111111111
denipa760,reject,0.001218026796589525,0.0,0.00243605359317905,0.0,0.0,0.0,0.0,0.0,0.0036540803897685747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008526187576126675,0.00243605359317905,0.0
amybo662,reject,0.0010193679918450561,0.0,0.0,0.0,0.0010193679918450561,0.0,0.0,0.0,0.0020387359836901123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050968399592252805,0.0010193679918450561,0.0
lindhi879,reject,0.0011185682326621924,0.0,0.0011185682326621924,0.0,0.0,0.0,0.0,0.0,0.003355704697986577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007829977628635347,0.0022371364653243847,0.0
joshwi225,select,0.0021253985122210413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021253985122210413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009564293304994687,0.003188097768331562,0.0
charpa428,reject,0.0,0.0,0.0,0.0,0.010250569476082005,0.0,0.0,0.0,0.003416856492027335,0.0,0.0,0.0,0.0,0.0,0.0011389521640091116,0.0,0.0,0.0,0.0011389521640091116,0.0,0.010250569476082005,0.002277904328018223,0.0
emilma463,select,0.0,0.0,0.0,0.0,0.002380952380952381,0.0,0.0,0.0,0.002380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009523809523809525,0.0035714285714285713,0.0
justlo417,reject,0.0014285714285714286,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.004285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.002857142857142857,0.0
annami212,select,0.003816793893129771,0.0,0.0,0.0,0.001272264631043257,0.0,0.0,0.0,0.002544529262086514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006361323155216285,0.001272264631043257,0.0
ashlfl889,select,0.0011792452830188679,0.0,0.0,0.0,0.0,0.0023584905660377358,0.0,0.0,0.0023584905660377358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01061320754716981,0.003537735849056604,0.0
felimc824,select,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00258732212160414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014230271668822769,0.00129366106080207,0.0
sarase273,select,0.0011947431302270011,0.0,0.0,0.0,0.0023894862604540022,0.0,0.0,0.0,0.0035842293906810036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009557945041816009,0.0023894862604540022,0.0
cyntbr924,reject,0.0014285714285714286,0.0,0.0,0.0014285714285714286,0.0,0.0,0.0,0.0,0.002857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008571428571428572,0.0014285714285714286,0.0
shelga962,reject,0.0,0.0,0.0,0.0,0.0019102196752626551,0.0,0.0,0.0,0.0019102196752626551,0.0,0.0,0.0,0.0,0.0,0.0009551098376313276,0.0,0.0,0.0,0.0,0.0,0.0057306590257879654,0.0019102196752626551,0.0
amanmi626,select,0.0,0.0,0.0,0.0,0.005307855626326964,0.0,0.0,0.0,0.004246284501061571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009554140127388535,0.0021231422505307855,0.0
jameba384,reject,0.0012254901960784314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006127450980392157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.003676470588235294,0.0
elizma116,reject,0.0,0.0,0.0,0.0,0.006269592476489028,0.0,0.0,0.0,0.003134796238244514,0.0,0.0,0.0020898641588296763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008359456635318705,0.0,0.0
stevjo850,select,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022857142857142857,0.0,0.0
nancmo680,select,0.0,0.0,0.0,0.0,0.0054466230936819175,0.0,0.0,0.0,0.0032679738562091504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008714596949891068,0.0054466230936819175,0.0
andrjo617,reject,0.0,0.0,0.0,0.0,0.001095290251916758,0.0,0.0,0.0,0.004381161007667032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008762322015334063,0.002190580503833516,0.0
willsh745,reject,0.0,0.0,0.0021691973969631237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005422993492407809,0.004338394793926247,0.0
gabrwr292,reject,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035842293906810036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007168458781362007,0.0023894862604540022,0.0
marvba495,select,0.0,0.0,0.002068252326783868,0.0,0.004136504653567736,0.0,0.0,0.0,0.002068252326783868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007238883143743537,0.0031023784901758012,0.0
elizch540,reject,0.0,0.0,0.0,0.0,0.0012515644555694619,0.0,0.0,0.0,0.0025031289111389237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007509386733416771,0.0025031289111389237,0.0
shelta865,select,0.0,0.0,0.0,0.0,0.0036991368680641184,0.0,0.0,0.0,0.002466091245376079,0.0,0.0,0.0012330456226880395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009864364981504316,0.0036991368680641184,0.0
willbr542,select,0.0,0.0,0.0,0.0,0.004975124378109453,0.0,0.0,0.0,0.007462686567164179,0.0,0.0,0.0024875621890547263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012437810945273632,0.0037313432835820895,0.0
lorimc806,select,0.0012626262626262627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025252525252525255,0.0,0.0012626262626262627,0.0,0.0,0.0,0.0012626262626262627,0.0,0.0,0.0,0.0,0.0,0.005050505050505051,0.003787878787878788,0.0
tiffho713,reject,0.0,0.0,0.0,0.0,0.0030737704918032786,0.0,0.0,0.0,0.0020491803278688526,0.0,0.0010245901639344263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005122950819672131,0.0030737704918032786,0.0
mattro962,reject,0.0,0.0,0.0,0.0,0.003303964757709251,0.0,0.0,0.0,0.005506607929515419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011013215859030838,0.003303964757709251,0.0
alexya403,select,0.0,0.0,0.0,0.0,0.0011574074074074073,0.0011574074074074073,0.0,0.0,0.003472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.004629629629629629,0.0
rogeha320,select,0.0,0.0,0.0,0.0,0.0012376237623762376,0.0,0.0,0.0,0.0037128712871287127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012376237623762376,0.0,0.012376237623762377,0.0012376237623762376,0.0
charpo691,reject,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008012820512820512,0.003205128205128205,0.0
kimbro710,select,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004962779156327543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01240694789081886,0.0012406947890818859,0.0
debrre704,select,0.0,0.0,0.0,0.0,0.0012626262626262627,0.0,0.0,0.0,0.0012626262626262627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003787878787878788,0.0025252525252525255,0.0
ambewe809,reject,0.0,0.0,0.0,0.0,0.0036809815950920245,0.0,0.0,0.0,0.006134969325153374,0.0,0.0,0.00245398773006135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011042944785276074,0.0,0.0
barbpe821,select,0.0,0.0,0.0,0.0,0.002798507462686567,0.0,0.0,0.0,0.0018656716417910447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065298507462686565,0.0009328358208955224,0.0
tylepa742,reject,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004484304932735426,0.0,0.0,0.0,0.0,0.0,0.0011210762331838565,0.0,0.0,0.0,0.0,0.0,0.007847533632286996,0.002242152466367713,0.0
ryango331,select,0.0,0.0,0.0,0.0,0.0028694404591104736,0.0,0.0,0.0,0.007173601147776184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011477761836441894,0.0028694404591104736,0.0
rachth917,reject,0.0009587727708533077,0.0,0.0,0.0,0.0028763183125599234,0.0,0.0,0.0,0.004793863854266539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012464046021093002,0.003835091083413231,0.0
britha219,reject,0.0,0.0,0.0011534025374855825,0.0,0.008073817762399077,0.0,0.0,0.0,0.00461361014994233,0.0,0.0,0.002306805074971165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010380622837370242,0.0011534025374855825,0.0
branla696,select,0.0,0.0,0.0,0.0,0.001358695652173913,0.0,0.0,0.0,0.004076086956521739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,0.002717391304347826,0.0
morges115,reject,0.0029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01171875,0.001953125,0.0
ambesh321,reject,0.0012755102040816326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006377551020408163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011479591836734694,0.003826530612244898,0.0
joshpr786,reject,0.0,0.0,0.0011376564277588168,0.0,0.0011376564277588168,0.0,0.0,0.0,0.0011376564277588168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004550625711035267,0.005688282138794084,0.0
markmi556,reject,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003952569169960474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013175230566534915,0.0,0.010540184453227932,0.003952569169960474,0.0
jerepi563,reject,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0
alanjo997,select,0.0,0.0,0.0,0.0,0.0010309278350515464,0.0,0.0,0.0,0.007216494845360825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01134020618556701,0.0010309278350515464,0.0
krishu411,select,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,0.0,0.0
michme569,select,0.0,0.0,0.0,0.0,0.005434782608695652,0.0,0.0,0.0,0.004347826086956522,0.0,0.0,0.0010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,0.0010869565217391304,0.0010869565217391304
michta898,reject,0.0,0.0,0.0,0.0,0.0037688442211055275,0.0,0.0,0.0,0.00628140703517588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010050251256281407,0.002512562814070352,0.0
jametr404,select,0.0023148148148148147,0.0,0.0,0.0,0.0023148148148148147,0.0,0.0,0.0,0.003472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.004629629629629629,0.0
markwo418,select,0.0,0.0,0.0,0.0,0.0033003300330033004,0.0,0.0,0.0,0.0033003300330033004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011001100110011002,0.0033003300330033004,0.0
heatho779,reject,0.0,0.0,0.0,0.0,0.0010204081632653062,0.0,0.0,0.0,0.003061224489795918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.003061224489795918,0.0
marigi915,reject,0.0,0.0,0.0,0.0,0.004897159647404506,0.0,0.0,0.0,0.0039177277179236044,0.0,0.0,0.0019588638589618022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007835455435847209,0.0009794319294809011,0.0
dianoc410,select,0.0,0.0,0.0,0.0,0.004140786749482402,0.0,0.0,0.0,0.003105590062111801,0.0,0.0010351966873706005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010351966873706005,0.0,0.010351966873706004,0.003105590062111801,0.0
brango117,reject,0.002386634844868735,0.0,0.0,0.0,0.003579952267303103,0.0,0.0,0.0,0.003579952267303103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007159904534606206,0.00477326968973747,0.0
donnry609,select,0.0023752969121140144,0.0,0.0,0.0,0.0059382422802850355,0.0,0.0,0.0,0.0035629453681710215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009501187648456057,0.0011876484560570072,0.0
angeda107,reject,0.0,0.0,0.0,0.0,0.0024752475247524753,0.0,0.0,0.0,0.0024752475247524753,0.0,0.0,0.0,0.0,0.0,0.0012376237623762376,0.0,0.0,0.0,0.0,0.0,0.0049504950495049506,0.0024752475247524753,0.0
codypa511,select,0.0,0.0,0.0,0.0,0.006053268765133172,0.0,0.0,0.0,0.0036319612590799033,0.0,0.0,0.002421307506053269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00847457627118644,0.0,0.0
sonior258,reject,0.0,0.0,0.0,0.0,0.0022346368715083797,0.0,0.0,0.0,0.0067039106145251395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011173184357541898,0.0,0.013407821229050279,0.004469273743016759,0.0
karejo172,reject,0.0,0.0,0.0010193679918450561,0.0,0.0061162079510703364,0.0,0.0,0.0,0.0020387359836901123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007135575942915392,0.0020387359836901123,0.0
donajo390,select,0.001440922190201729,0.0,0.0,0.0,0.001440922190201729,0.0,0.0,0.0,0.002881844380403458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005763688760806916,0.002881844380403458,0.0
patrca128,reject,0.0,0.0,0.0,0.0,0.0029940119760479044,0.000998003992015968,0.0,0.0,0.003992015968063872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008982035928143712,0.0,0.0
jamebu350,reject,0.002652519893899204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003978779840848806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006631299734748011,0.002652519893899204,0.0
donahe479,reject,0.0,0.0,0.0,0.0,0.005733944954128441,0.0,0.0,0.0,0.0045871559633027525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011467889908256881,0.005733944954128441,0.0
ashlda691,reject,0.001182033096926714,0.0,0.0,0.0,0.001182033096926714,0.0,0.0,0.0,0.00591016548463357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01182033096926714,0.001182033096926714,0.0
jennbu387,select,0.0,0.0,0.0,0.0,0.004597701149425287,0.0,0.0,0.0,0.004597701149425287,0.0,0.0,0.0022988505747126436,0.0,0.0,0.0,0.0,0.0,0.0,0.0022988505747126436,0.0,0.014942528735632184,0.0034482758620689655,0.0
jacqpe166,reject,0.0,0.0,0.0,0.0,0.0011806375442739079,0.0,0.0,0.0,0.0023612750885478157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008264462809917356,0.0035419126328217238,0.0
willco154,reject,0.0,0.0,0.0,0.0,0.007454739084132056,0.0,0.0,0.0,0.003194888178913738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010649627263045794,0.002129925452609159,0.0
rachco323,reject,0.0,0.0,0.0,0.0,0.001128668171557562,0.0,0.0,0.0,0.0,0.0,0.0,0.001128668171557562,0.0,0.0,0.0,0.0,0.0,0.0,0.001128668171557562,0.0,0.003386004514672686,0.004514672686230248,0.0
lindwi866,select,0.0011574074074074073,0.0,0.0,0.0,0.0011574074074074073,0.0,0.0,0.0,0.003472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008101851851851851,0.0011574074074074073,0.0
clarha577,reject,0.0009606147934678194,0.0,0.0009606147934678194,0.0,0.0067243035542747355,0.0,0.0,0.0,0.0019212295869356388,0.0,0.0,0.0,0.0,0.0,0.0009606147934678194,0.0,0.0,0.0,0.0,0.0,0.010566762728146013,0.0019212295869356388,0.0
samaha274,select,0.0,0.0,0.001282051282051282,0.0,0.00641025641025641,0.0,0.0,0.0,0.002564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00641025641025641,0.002564102564102564,0.0
trevma457,select,0.0,0.0,0.0,0.0,0.0011627906976744186,0.0,0.0,0.0,0.005813953488372093,0.0,0.0,0.002325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0011627906976744186,0.0,0.011627906976744186,0.0034883720930232558,0.0
anthde260,reject,0.0,0.0,0.0,0.0,0.006091370558375634,0.0,0.0,0.0,0.0040609137055837565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010152284263959391,0.0,0.016243654822335026,0.0020304568527918783,0.0
rachfo983,reject,0.0,0.0,0.0,0.0,0.004570383912248629,0.0,0.0,0.0,0.003656307129798903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010054844606946984,0.004570383912248629,0.0
michal232,reject,0.0,0.0,0.0,0.0,0.009394572025052192,0.0,0.0,0.0,0.007306889352818371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010438413361169101,0.0,0.011482254697286013,0.003131524008350731,0.0
jennmc517,reject,0.0011025358324145535,0.0,0.0,0.0,0.0033076074972436605,0.0,0.0,0.0,0.005512679162072767,0.0,0.0,0.002205071664829107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011025358324145534,0.0033076074972436605,0.0
codyga638,select,0.0,0.0,0.0,0.0,0.002061855670103093,0.0,0.0,0.0,0.004123711340206186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008247422680412371,0.002061855670103093,0.0
laurjo285,select,0.002,0.0,0.001,0.0,0.005,0.0,0.0,0.0,0.004,0.0,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.003,0.0
alexja204,select,0.0,0.0,0.0,0.0,0.002904162633107454,0.0,0.0,0.0,0.000968054211035818,0.0,0.0,0.0,0.0,0.0,0.000968054211035818,0.0,0.0,0.0,0.0,0.0,0.00968054211035818,0.0,0.0
briama659,reject,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007067137809187279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014134275618374558,0.0035335689045936395,0.0
davisw110,select,0.003913894324853229,0.0009784735812133072,0.003913894324853229,0.0,0.0019569471624266144,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,0.0,0.0009784735812133072,0.0,0.0,0.0,0.0,0.0,0.00684931506849315,0.003913894324853229,0.0
richbl221,reject,0.002162162162162162,0.0,0.0,0.0,0.001081081081081081,0.0,0.0,0.0,0.002162162162162162,0.0,0.0,0.002162162162162162,0.0,0.0,0.0,0.0,0.0,0.0,0.001081081081081081,0.0,0.006486486486486486,0.002162162162162162,0.0
nicore214,reject,0.0,0.0,0.0,0.0,0.002306805074971165,0.0,0.0,0.0,0.00461361014994233,0.0,0.0,0.002306805074971165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00922722029988466,0.002306805074971165,0.0
mattco261,reject,0.0,0.0,0.0,0.0,0.008629989212513484,0.0,0.0,0.0,0.002157497303128371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004314994606256742,0.003236245954692557,0.0
edwawy973,select,0.0,0.0,0.003416856492027335,0.0,0.0011389521640091116,0.0,0.0,0.0,0.002277904328018223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056947608200455585,0.0011389521640091116,0.0
jamegu699,reject,0.0,0.0,0.0,0.0,0.0035460992907801418,0.0,0.0,0.0,0.00591016548463357,0.0,0.0,0.002364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.004728132387706856,0.0
michsi215,select,0.0010857763300760044,0.0,0.0,0.0,0.0010857763300760044,0.0,0.0,0.0,0.002171552660152009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00760043431053203,0.0010857763300760044,0.0
elizmc622,select,0.00101010101010101,0.0,0.00101010101010101,0.0,0.00404040404040404,0.0,0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0030303030303030303,0.0
darrba132,reject,0.0,0.0,0.0,0.0,0.001892147587511826,0.0,0.0,0.0,0.002838221381267739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008514664143803218,0.002838221381267739,0.0
broocr439,select,0.001037344398340249,0.0,0.0,0.0,0.001037344398340249,0.0,0.0,0.0,0.001037344398340249,0.0,0.001037344398340249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031120331950207467,0.0031120331950207467,0.0
carohe602,reject,0.0,0.0,0.0,0.0,0.0011792452830188679,0.0,0.0,0.0,0.003537735849056604,0.0,0.0,0.0011792452830188679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01061320754716981,0.0047169811320754715,0.0
maxpe752,select,0.001001001001001001,0.0,0.001001001001001001,0.0,0.005005005005005005,0.0,0.0,0.0,0.002002002002002002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006006006006006006,0.002002002002002002,0.0
janikl405,select,0.0020429009193054137,0.0,0.0,0.0,0.0030643513789581204,0.0,0.0,0.0,0.0020429009193054137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008171603677221655,0.0010214504596527069,0.0
amyga249,reject,0.002306805074971165,0.0,0.0,0.0,0.0011534025374855825,0.0,0.0,0.0,0.002306805074971165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006920415224913495,0.0011534025374855825,0.0
patrra636,select,0.0022727272727272726,0.0,0.0011363636363636363,0.0,0.003409090909090909,0.0,0.0,0.0,0.0022727272727272726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,0.003409090909090909,0.0
ambega285,reject,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003826530612244898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,0.003826530612244898,0.0
georcl624,reject,0.0,0.0,0.0,0.0,0.006493506493506494,0.0,0.0,0.0,0.0055658627087198514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008348794063079777,0.0018552875695732839,0.0
crysca841,reject,0.0,0.0,0.0,0.0,0.0012953367875647669,0.0,0.0,0.0,0.0025906735751295338,0.0,0.0,0.0,0.0,0.0,0.0012953367875647669,0.0,0.0,0.0,0.0,0.0,0.0051813471502590676,0.0025906735751295338,0.0
josepe247,select,0.0,0.0,0.0,0.0,0.0013315579227696406,0.0,0.0,0.0,0.005326231691078562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009320905459387484,0.0039946737683089215,0.0
julijo955,select,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003188097768331562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007438894792773645,0.0021253985122210413,0.0
heatke675,select,0.001937984496124031,0.0,0.0009689922480620155,0.0,0.0009689922480620155,0.0,0.0,0.0,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009689922480620155,0.0029069767441860465,0.0
melian810,select,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004261363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008522727272727272,0.004261363636363636,0.0
tanybr625,reject,0.0,0.0,0.001288659793814433,0.0,0.002577319587628866,0.0,0.0,0.0,0.002577319587628866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00902061855670103,0.005154639175257732,0.0
